Date	Sno	Width	Height
2017.03.14 01:05:16.267	3276256754	63	63
2017.03.14 01:05:16.284	3276497094	63	127
2017.03.14 01:05:16.301	3276568402	63	63
2017.03.14 01:05:16.317	3278093968	63	63
2017.03.14 01:05:16.334	3278456014	63	63
2017.03.14 01:05:16.351	3278822166	55	123
2017.03.14 01:05:16.369	3283126926	63	127
2017.03.14 01:05:16.387	3284178572	63	127
2017.03.14 01:05:16.404	3284442431	99	169
2017.03.14 01:05:16.420	3285889128	63	63
2017.03.14 01:05:16.437	3290694270	527	88
2017.03.14 01:05:16.454	3291433981	63	127
2017.03.14 01:05:16.472	3291433982	63	127
2017.03.14 01:05:16.489	3291469918	63	127
2017.03.14 01:05:16.506	3291469919	63	127
2017.03.14 01:05:16.522	3291812119	63	127
2017.03.14 01:05:16.538	3293190913	63	127
2017.03.14 01:05:16.556	3293205347	81	163
2017.03.14 01:05:16.572	3295379960	63	127
2017.03.14 01:05:16.588	3296596652	63	127
2017.03.14 01:05:16.607	3300861419	63	127
2017.03.14 01:05:16.624	3300999579	63	63
2017.03.14 01:05:16.641	3301192471	63	63
2017.03.14 01:05:16.658	3302511606	63	63
2017.03.14 01:05:16.675	3303174543	63	63
2017.03.14 01:05:16.691	3303936613	63	63
2017.03.14 01:05:16.708	3304428352	63	127
2017.03.14 01:05:16.725	3305055960	63	63
2017.03.14 01:05:16.742	3309907294	63	63
2017.03.14 01:05:16.760	3310403689	63	63
2017.03.14 01:05:16.772	3310580810	63	63
2017.03.14 01:05:16.789	3310710793	63	63
2017.03.14 01:05:16.805	3311675122	63	127
2017.03.14 01:05:16.822	3312382320	81	163
2017.03.14 01:05:16.839	3312815279	63	127
2017.03.14 01:05:16.856	3314546057	63	63
2017.03.14 01:05:16.873	3314820387	63	63
2017.03.14 01:05:16.889	3318984483	63	63
2017.03.14 01:05:16.907	3320031242	63	63
2017.03.14 01:05:16.924	3320875311	63	63
2017.03.14 01:05:16.940	3322046564	63	63
2017.03.14 01:05:16.956	3322854548	63	63
2017.03.14 01:05:16.973	3323843691	63	63
2017.03.14 01:05:16.990	3324783025	297	146
2017.03.14 01:05:17.007	3325008880	63	63
2017.03.14 01:05:17.024	3325498674	81	163
2017.03.14 01:05:17.041	3325727002	63	127
2017.03.14 01:05:17.058	3326150325	63	63
2017.03.14 01:05:17.075	3326444722	63	63
2017.03.14 01:05:17.091	3327203070	63	63
2017.03.14 01:05:17.108	3328169654	63	63
2017.03.14 01:05:17.125	3329413330	63	63
2017.03.14 01:05:17.142	3330823551	161	39
2017.03.14 01:05:17.159	3331678724	63	63
2017.03.14 01:05:17.176	3333047619	63	63
2017.03.14 01:05:17.193	3333952724	63	63
2017.03.14 01:05:17.209	3335732045	63	127
2017.03.14 01:05:17.227	3336228603	94	142
2017.03.14 01:05:17.244	3337518325	17	33
2017.03.14 01:05:17.261	3337756189	63	63
2017.03.14 01:05:17.278	3338910732	81	163
2017.03.14 01:05:17.296	3340198908	63	63
2017.03.14 01:05:17.312	3341215538	63	127
2017.03.14 01:05:17.329	3343380386	63	63
2017.03.14 01:05:17.346	3343563745	63	127
2017.03.14 01:05:17.362	3344190803	63	63
2017.03.14 01:05:17.380	3346730045	63	63
2017.03.14 01:05:17.397	3348309660	63	63
2017.03.14 01:05:17.413	3349025627	119	39
2017.03.14 01:05:17.430	3351248293	63	63
2017.03.14 01:05:17.446	3351407620	63	63
2017.03.14 01:05:17.463	3353174194	63	63
2017.03.14 01:05:17.479	3353353422	63	127
2017.03.14 01:05:17.497	3353505299	63	127
2017.03.14 01:05:17.514	3353505300	63	127
2017.03.14 01:05:17.531	3353505301	63	127
2017.03.14 01:05:17.547	3353505302	63	127
2017.03.14 01:05:17.564	3353505303	63	127
2017.03.14 01:05:17.581	3353505304	63	127
2017.03.14 01:05:17.598	3353505305	63	127
2017.03.14 01:05:17.615	3353847060	63	63
2017.03.14 01:05:17.632	3354450837	63	63
2017.03.14 01:05:17.649	3355125433	63	63
2017.03.14 01:05:17.666	3355906167	63	127
2017.03.14 01:05:17.680	3356923138	63	63
2017.03.14 01:05:17.697	3356956545	63	63
2017.03.14 01:05:17.714	3357033506	81	163
2017.03.14 01:05:17.732	3360590300	63	127
2017.03.14 01:05:17.749	3360799724	63	63
2017.03.14 01:05:17.764	3361229335	63	127
2017.03.14 01:05:17.783	3361554108	63	63
2017.03.14 01:05:17.799	3362095693	81	163
2017.03.14 01:05:17.816	3362898666	63	63
2017.03.14 01:05:17.833	3363569270	63	63
2017.03.14 01:05:17.849	3366248640	63	63
2017.03.14 01:05:17.866	3366420671	63	63
2017.03.14 01:05:17.882	3367297945	63	63
2017.03.14 01:05:17.898	3367527763	63	127
2017.03.14 01:05:17.914	3369903755	63	63
2017.03.14 01:05:17.931	3370519797	63	127
2017.03.14 01:05:17.949	3371640641	63	63
2017.03.14 01:05:17.965	3374329921	63	63
2017.03.14 01:05:17.981	3374867438	63	127
2017.03.14 01:05:17.997	3375103043	63	127
2017.03.14 01:05:18.014	3377390319	63	63
2017.03.14 01:05:18.031	3378776592	127	127
2017.03.14 01:05:18.047	3379382182	63	63
2017.03.14 01:05:18.064	3379462170	81	163
2017.03.14 01:05:18.081	3380950780	63	63
2017.03.14 01:05:18.098	3382699138	63	127
2017.03.14 01:05:18.115	3383135485	74	33
2017.03.14 01:05:18.132	3385610416	81	163
2017.03.14 01:05:18.149	3386136128	63	127
2017.03.14 01:05:18.166	3386813177	63	63
2017.03.14 01:05:18.183	3386826874	63	63
2017.03.14 01:05:18.200	3387527343	81	163
2017.03.14 01:05:18.218	3388304800	63	127
2017.03.14 01:05:18.235	3388591471	63	63
2017.03.14 01:05:18.251	3389635775	94	142
2017.03.14 01:05:18.268	3389945908	63	127
2017.03.14 01:05:18.285	3390489885	63	63
2017.03.14 01:05:18.302	3390492835	63	127
2017.03.14 01:05:18.318	3392231032	63	63
2017.03.14 01:05:18.337	3392294912	63	63
2017.03.14 01:05:18.354	3392524283	63	63
2017.03.14 01:05:18.372	3392564570	63	63
2017.03.14 01:05:18.388	3392773667	63	127
2017.03.14 01:05:18.405	3393203302	23	23
2017.03.14 01:05:18.422	3395324222	63	63
2017.03.14 01:05:18.439	3396190779	63	127
2017.03.14 01:05:18.456	3396517317	472	13
2017.03.14 01:05:18.472	3397625047	63	63
2017.03.14 01:05:18.489	3398032264	63	63
2017.03.14 01:05:18.506	3398872194	63	127
2017.03.14 01:05:18.523	3399131851	63	63
2017.03.14 01:05:18.540	3400155408	472	59
2017.03.14 01:05:18.556	3401644490	63	63
2017.03.14 01:05:18.573	3402544600	63	127
2017.03.14 01:05:18.590	3402544601	63	127
2017.03.14 01:05:18.606	3402544602	63	127
2017.03.14 01:05:18.624	3402544603	63	127
2017.03.14 01:05:18.640	3402544604	63	127
2017.03.14 01:05:18.658	3402544605	63	127
2017.03.14 01:05:18.675	3402544606	63	127
2017.03.14 01:05:18.691	3402544607	63	127
2017.03.14 01:05:18.709	3402782127	63	63
2017.03.14 01:05:18.725	3404095321	63	63
2017.03.14 01:05:18.742	3405442230	63	63
2017.03.14 01:05:18.759	3405981371	63	127
2017.03.14 01:05:18.778	3406426525	63	63
2017.03.14 01:05:18.794	3406539711	63	63
2017.03.14 01:05:18.810	3406718166	63	63
2017.03.14 01:05:18.827	3407425279	63	63
2017.03.14 01:05:18.843	3409609379	63	63
2017.03.14 01:05:18.860	3411567253	63	63
2017.03.14 01:05:18.878	3411679555	63	127
2017.03.14 01:05:18.895	3414092384	76	76
2017.03.14 01:05:18.912	3415651109	63	63
2017.03.14 01:05:18.927	3416012813	81	163
2017.03.14 01:05:18.945	3416240479	161	39
2017.03.14 01:05:18.962	3419369652	63	63
2017.03.14 01:05:18.978	3420637062	99	169
2017.03.14 01:05:18.994	3421034574	81	163
2017.03.14 01:05:19.011	3421834531	63	127
2017.03.14 01:05:19.027	3422491597	63	63
2017.03.14 01:05:19.044	3422775635	63	63
2017.03.14 01:05:19.060	3425615836	63	63
2017.03.14 01:05:19.076	3426177425	63	127
2017.03.14 01:05:19.093	3428573323	81	163
2017.03.14 01:05:19.110	3429081301	63	127
2017.03.14 01:05:19.127	3429268684	63	63
2017.03.14 01:05:19.144	3429344145	55	123
2017.03.14 01:05:19.161	3431260312	63	63
2017.03.14 01:05:19.178	3432146973	63	63
2017.03.14 01:05:19.194	3435159457	63	63
2017.03.14 01:05:19.211	3435775766	223	241
2017.03.14 01:05:19.227	3436558669	63	63
2017.03.14 01:05:19.244	3439584352	62	127
2017.03.14 01:05:19.261	3440190483	63	63
2017.03.14 01:05:19.278	3442059913	81	163
2017.03.14 01:05:19.295	3443688568	63	63
2017.03.14 01:05:19.311	3446216652	63	63
2017.03.14 01:05:19.328	3447431637	63	127
2017.03.14 01:05:19.346	3448008371	63	127
2017.03.14 01:05:19.363	3448315594	63	63
2017.03.14 01:05:19.379	3449330660	63	63
2017.03.14 01:05:19.395	3449609276	63	63
2017.03.14 01:05:19.412	3450387024	63	127
2017.03.14 01:05:19.428	3450814948	63	127
2017.03.14 01:05:19.445	3451515509	63	127
2017.03.14 01:05:19.462	3451550348	63	63
2017.03.14 01:05:19.478	3451887736	63	63
2017.03.14 01:05:19.495	3455854918	63	63
2017.03.14 01:05:19.512	3456592884	63	127
2017.03.14 01:05:19.528	3457991293	63	127
2017.03.14 01:05:19.545	3458430667	63	63
2017.03.14 01:05:19.562	3459974700	63	63
2017.03.14 01:05:19.578	3461801659	81	163
2017.03.14 01:05:19.594	3462096873	63	127
2017.03.14 01:05:19.611	3462323553	63	127
2017.03.14 01:05:19.628	3462643040	63	127
2017.03.14 01:05:19.646	3465056557	63	63
2017.03.14 01:05:19.663	3465179051	63	127
2017.03.14 01:05:19.680	3465208012	63	63
2017.03.14 01:05:19.697	3465268833	63	63
2017.03.14 01:05:19.714	3465660995	81	163
2017.03.14 01:05:19.731	3466986075	63	63
2017.03.14 01:05:19.747	3466986076	63	63
2017.03.14 01:05:19.765	3468848968	63	63
2017.03.14 01:05:19.783	3469504003	63	63
2017.03.14 01:05:19.799	3469786876	63	63
2017.03.14 01:05:19.815	3469965871	81	163
2017.03.14 01:05:19.832	3471232226	63	127
2017.03.14 01:05:19.849	3471328233	63	127
2017.03.14 01:05:19.865	3472058540	63	127
2017.03.14 01:05:19.882	3472243802	63	63
2017.03.14 01:05:19.899	3472940311	81	163
2017.03.14 01:05:19.915	3473128933	81	163
2017.03.14 01:05:19.932	3475895114	63	63
2017.03.14 01:05:19.949	3476188190	63	63
2017.03.14 01:05:19.965	3476291821	63	63
2017.03.14 01:05:19.982	3477647960	63	63
2017.03.14 01:05:19.999	3477711840	63	63
2017.03.14 01:05:20.015	3478298204	63	127
2017.03.14 01:05:20.033	3478299124	63	127
2017.03.14 01:05:20.049	3478299125	63	127
2017.03.14 01:05:20.065	3478712503	63	63
2017.03.14 01:05:20.082	3480814135	63	127
2017.03.14 01:05:20.099	3480821674	63	127
2017.03.14 01:05:20.116	3482846147	63	63
2017.03.14 01:05:20.132	3483041975	63	63
2017.03.14 01:05:20.149	3484979546	63	63
2017.03.14 01:05:20.166	3485690548	63	63
2017.03.14 01:05:20.183	3486619992	59	123
2017.03.14 01:05:20.199	3486882669	63	63
2017.03.14 01:05:20.216	3487061418	63	63
2017.03.14 01:05:20.232	3488199055	63	63
2017.03.14 01:05:20.248	3488293561	63	63
2017.03.14 01:05:20.266	3489950341	63	127
2017.03.14 01:05:20.282	3491414558	63	127
2017.03.14 01:05:20.299	3493449813	63	127
2017.03.14 01:05:20.317	3493452915	63	127
2017.03.14 01:05:20.333	3494463702	63	63
2017.03.14 01:05:20.350	3494678452	63	63
2017.03.14 01:05:20.366	3495026307	63	63
2017.03.14 01:05:20.382	3496060044	63	63
2017.03.14 01:05:20.398	3496087872	63	63
2017.03.14 01:05:20.415	3496408608	63	63
2017.03.14 01:05:20.432	3497096252	63	127
2017.03.14 01:05:20.449	3497126686	63	127
2017.03.14 01:05:20.465	3497215230	94	142
2017.03.14 01:05:20.482	3501232266	63	127
2017.03.14 01:05:20.499	3501273659	94	142
2017.03.14 01:05:20.516	3502163262	63	127
2017.03.14 01:05:20.532	3502582680	63	63
2017.03.14 01:05:20.549	3502778134	63	63
2017.03.14 01:05:20.565	3503132656	63	63
2017.03.14 01:05:20.582	3505549997	63	63
2017.03.14 01:05:20.598	3505650588	63	127
2017.03.14 01:05:20.615	3507046268	63	127
2017.03.14 01:05:20.632	3507063354	63	127
2017.03.14 01:05:20.651	3507082623	94	142
2017.03.14 01:05:20.667	3507088051	63	127
2017.03.14 01:05:20.685	3507202417	63	127
2017.03.14 01:05:20.701	3507202418	63	127
2017.03.14 01:05:20.716	3507202419	63	127
2017.03.14 01:05:20.733	3507202420	63	127
2017.03.14 01:05:20.750	3507202421	63	127
2017.03.14 01:05:20.767	3507352087	63	127
2017.03.14 01:05:20.787	3507821043	63	63
2017.03.14 01:05:20.798	3507908525	63	63
2017.03.14 01:05:20.815	3508354828	63	127
2017.03.14 01:05:20.832	3509034386	94	142
2017.03.14 01:05:20.849	3510212606	63	127
2017.03.14 01:05:20.866	3511390120	39	39
2017.03.14 01:05:20.883	3511992762	471	54
2017.03.14 01:05:20.900	3513867492	63	63
2017.03.14 01:05:20.916	3514361716	63	63
2017.03.14 01:05:20.933	3514685612	63	63
2017.03.14 01:05:20.950	3515003593	63	127
2017.03.14 01:05:20.966	3515549787	55	123
2017.03.14 01:05:20.983	3515592767	63	127
2017.03.14 01:05:21.001	3515777704	63	63
2017.03.14 01:05:21.018	3515844503	63	63
2017.03.14 01:05:21.034	3516099152	63	127
2017.03.14 01:05:21.051	3516116941	63	63
2017.03.14 01:05:21.068	3517094767	63	127
2017.03.14 01:05:21.086	3519521563	63	127
2017.03.14 01:05:21.104	3521139124	63	127
2017.03.14 01:05:21.122	3522314305	63	63
2017.03.14 01:05:21.139	3523860780	81	163
2017.03.14 01:05:21.157	3523936092	63	127
2017.03.14 01:05:21.175	3525037165	63	63
2017.03.14 01:05:21.192	3525490758	63	127
2017.03.14 01:05:21.208	3526532399	63	63
2017.03.14 01:05:21.226	3527355193	63	127
2017.03.14 01:05:21.242	3527362139	81	163
2017.03.14 01:05:21.260	3529085734	63	127
2017.03.14 01:05:21.277	3529749837	47	47
2017.03.14 01:05:21.294	3530045689	63	127
2017.03.14 01:05:21.311	3531549488	63	63
2017.03.14 01:05:21.328	3532525469	63	63
2017.03.14 01:05:21.345	3532585206	63	127
2017.03.14 01:05:21.361	3532588308	63	127
2017.03.14 01:05:21.378	3533111235	63	63
2017.03.14 01:05:21.395	3534187683	63	63
2017.03.14 01:05:21.412	3534747588	63	63
2017.03.14 01:05:21.429	3535511262	63	63
2017.03.14 01:05:21.445	3536262079	63	127
2017.03.14 01:05:21.462	3536311332	63	63
2017.03.14 01:05:21.478	3536632215	81	163
2017.03.14 01:05:21.494	3537432142	63	63
2017.03.14 01:05:21.510	3537822529	94	142
2017.03.14 01:05:21.528	3538326630	63	63
2017.03.14 01:05:21.545	3539029530	94	142
2017.03.14 01:05:21.562	3543211638	63	63
2017.03.14 01:05:21.579	3543302245	63	127
2017.03.14 01:05:21.596	3544063062	81	163
2017.03.14 01:05:21.614	3546487480	63	127
2017.03.14 01:05:21.631	3548022099	76	76
2017.03.14 01:05:21.647	3549193096	63	63
2017.03.14 01:05:21.665	3549993001	63	63
2017.03.14 01:05:21.681	3550525513	39	39
2017.03.14 01:05:21.698	3551202623	63	127
2017.03.14 01:05:21.715	3553039525	63	63
2017.03.14 01:05:21.732	3553083011	63	63
2017.03.14 01:05:21.749	3553860473	63	63
2017.03.14 01:05:21.765	3554338457	63	127
2017.03.14 01:05:21.782	3554338458	63	127
2017.03.14 01:05:21.799	3554338459	63	127
2017.03.14 01:05:21.816	3555737706	63	127
2017.03.14 01:05:21.832	3556230160	63	127
2017.03.14 01:05:21.849	3558081954	63	63
2017.03.14 01:05:21.865	3558676503	63	63
2017.03.14 01:05:21.881	3560265276	63	63
2017.03.14 01:05:21.898	3561050611	63	63
2017.03.14 01:05:21.915	3561312042	63	63
2017.03.14 01:05:21.931	3561449698	63	63
2017.03.14 01:05:21.947	3561738169	63	127
2017.03.14 01:05:21.964	3566844277	63	63
2017.03.14 01:05:21.980	3568221127	63	127
2017.03.14 01:05:21.997	3569181082	63	127
2017.03.14 01:05:22.014	3570416421	63	127
2017.03.14 01:05:22.030	3570640044	63	127
2017.03.14 01:05:22.048	3572141192	63	63
2017.03.14 01:05:22.064	3572241856	63	63
2017.03.14 01:05:22.080	3572246280	63	127
2017.03.14 01:05:22.099	3573342944	63	63
2017.03.14 01:05:22.115	3575003783	63	63
2017.03.14 01:05:22.132	3575397472	63	127
2017.03.14 01:05:22.148	3576199841	63	63
2017.03.14 01:05:22.165	3579309015	63	63
2017.03.14 01:05:22.183	3579805027	63	127
2017.03.14 01:05:22.200	3579971067	63	127
2017.03.14 01:05:22.217	3581007607	63	63
2017.03.14 01:05:22.234	3583905168	63	63
2017.03.14 01:05:22.250	3585080487	63	63
2017.03.14 01:05:22.266	3585622873	63	127
2017.03.14 01:05:22.282	3585904957	63	127
2017.03.14 01:05:22.300	3586654122	63	63
2017.03.14 01:05:22.315	3588669445	63	127
2017.03.14 01:05:22.333	3589209464	127	127
2017.03.14 01:05:22.349	3589660906	39	39
2017.03.14 01:05:22.366	3590966925	63	63
2017.03.14 01:05:22.383	3592174918	63	63
2017.03.14 01:05:22.399	3592433238	63	63
2017.03.14 01:05:22.417	3592900946	63	63
2017.03.14 01:05:22.433	3593496011	63	127
2017.03.14 01:05:22.450	3595936399	81	163
2017.03.14 01:05:22.467	3596393505	63	63
2017.03.14 01:05:22.483	3596848621	63	63
2017.03.14 01:05:22.499	3597310110	63	127
2017.03.14 01:05:22.515	3599231238	63	63
2017.03.14 01:05:22.532	3600585091	63	63
2017.03.14 01:05:22.548	3600873562	63	127
2017.03.14 01:05:22.565	3601533869	63	63
2017.03.14 01:05:22.580	3603575875	63	63
2017.03.14 01:05:22.597	3605021336	63	127
2017.03.14 01:05:22.613	3606522463	55	123
2017.03.14 01:05:22.631	3607063845	63	63
2017.03.14 01:05:22.647	3607356520	63	127
2017.03.14 01:05:22.664	3607464624	81	163
2017.03.14 01:05:22.680	3608316475	63	127
2017.03.14 01:05:22.699	3608448237	63	63
2017.03.14 01:05:22.716	3609685997	63	63
2017.03.14 01:05:22.734	3610899739	63	63
2017.03.14 01:05:22.751	3612919668	63	63
2017.03.14 01:05:22.768	3613184945	47	47
2017.03.14 01:05:22.784	3613712521	63	127
2017.03.14 01:05:22.803	3614183677	63	127
2017.03.14 01:05:22.820	3614532865	63	127
2017.03.14 01:05:22.837	3616966416	63	63
2017.03.14 01:05:22.853	3617945175	63	63
2017.03.14 01:05:22.870	3619599583	63	127
2017.03.14 01:05:22.888	3620135870	63	63
2017.03.14 01:05:22.905	3622182254	63	63
2017.03.14 01:05:22.922	3622482982	63	63
2017.03.14 01:05:22.939	3622849070	63	63
2017.03.14 01:05:22.955	3623119096	63	127
2017.03.14 01:05:22.970	3624441914	63	63
2017.03.14 01:05:22.987	3625756299	63	63
2017.03.14 01:05:23.003	3627085962	472	108
2017.03.14 01:05:23.021	3628093516	63	63
2017.03.14 01:05:23.038	3628466540	63	127
2017.03.14 01:05:23.056	3628796299	39	39
2017.03.14 01:05:23.072	3629246208	63	63
2017.03.14 01:05:23.089	3630310610	63	127
2017.03.14 01:05:23.106	3631310311	63	63
2017.03.14 01:05:23.123	3631347068	63	63
2017.03.14 01:05:23.140	3631517377	63	63
2017.03.14 01:05:23.157	3632275027	63	127
2017.03.14 01:05:23.174	3632277327	63	63
2017.03.14 01:05:23.191	3632769145	63	63
2017.03.14 01:05:23.208	3633141265	63	63
2017.03.14 01:05:23.225	3635528898	63	63
2017.03.14 01:05:23.242	3636061689	81	163
2017.03.14 01:05:23.259	3636426794	297	146
2017.03.14 01:05:23.276	3638024265	63	63
2017.03.14 01:05:23.293	3638499939	63	63
2017.03.14 01:05:23.311	3638901910	63	127
2017.03.14 01:05:23.329	3639143356	63	63
2017.03.14 01:05:23.341	3639607936	63	63
2017.03.14 01:05:23.358	3639722304	81	163
2017.03.14 01:05:23.375	3642344229	63	63
2017.03.14 01:05:23.390	3642344230	63	63
2017.03.14 01:05:23.407	3642344231	63	63
2017.03.14 01:05:23.424	3642344232	63	63
2017.03.14 01:05:23.441	3642344233	63	63
2017.03.14 01:05:23.457	3642344234	63	63
2017.03.14 01:05:23.474	3644989098	63	63
2017.03.14 01:05:23.491	3645584581	81	163
2017.03.14 01:05:23.507	3646491913	63	127
2017.03.14 01:05:23.523	3647044859	63	63
2017.03.14 01:05:23.540	3647451868	63	127
2017.03.14 01:05:23.557	3651511087	63	99
2017.03.14 01:05:23.574	3651545933	63	63
2017.03.14 01:05:23.592	3653339270	63	63
2017.03.14 01:05:23.609	3653668258	63	127
2017.03.14 01:05:23.625	3658755184	63	63
2017.03.14 01:05:23.642	3658797948	63	63
2017.03.14 01:05:23.659	3659593458	63	106
2017.03.14 01:05:23.676	3660358712	63	63
2017.03.14 01:05:23.693	3660420711	63	63
2017.03.14 01:05:23.710	3661110008	63	63
2017.03.14 01:05:23.727	3664163313	63	127
2017.03.14 01:05:23.744	3664163314	63	127
2017.03.14 01:05:23.760	3664400511	63	63
2017.03.14 01:05:23.777	3664585073	63	63
2017.03.14 01:05:23.794	3664896400	63	127
2017.03.14 01:05:23.810	3664903132	63	63
2017.03.14 01:05:23.827	3666424535	63	63
2017.03.14 01:05:23.844	3666483739	63	63
2017.03.14 01:05:23.861	3666675121	63	63
2017.03.14 01:05:23.878	3667520144	63	63
2017.03.14 01:05:23.894	3667875631	63	127
2017.03.14 01:05:23.912	3667920597	63	127
2017.03.14 01:05:23.928	3667931692	39	39
2017.03.14 01:05:23.945	3668608836	63	63
2017.03.14 01:05:23.962	3669060455	63	63
2017.03.14 01:05:23.979	3670445704	63	63
2017.03.14 01:05:23.996	3671295689	63	63
2017.03.14 01:05:24.013	3671328252	63	63
2017.03.14 01:05:24.031	3674664291	63	63
2017.03.14 01:05:24.047	3675991052	63	63
2017.03.14 01:05:24.063	3676331411	81	163
2017.03.14 01:05:24.081	3677138816	94	142
2017.03.14 01:05:24.097	3677263150	63	63
2017.03.14 01:05:24.113	3678057514	63	127
2017.03.14 01:05:24.131	3678642992	63	63
2017.03.14 01:05:24.148	3682701720	63	63
2017.03.14 01:05:24.165	3684648166	63	63
2017.03.14 01:05:24.182	3686587261	63	127
2017.03.14 01:05:24.198	3687011637	63	127
2017.03.14 01:05:24.214	3687447159	63	63
2017.03.14 01:05:24.231	3688219257	63	63
2017.03.14 01:05:24.248	3690104061	63	63
2017.03.14 01:05:24.265	3690291656	94	142
2017.03.14 01:05:24.282	3690790308	63	127
2017.03.14 01:05:24.299	3692270350	63	63
2017.03.14 01:05:24.315	3692270351	63	63
2017.03.14 01:05:24.331	3692480773	63	63
2017.03.14 01:05:24.348	3692681898	63	63
2017.03.14 01:05:24.364	3692803651	63	127
2017.03.14 01:05:24.381	3693126090	472	23
2017.03.14 01:05:24.398	3694185586	63	63
2017.03.14 01:05:24.415	3694607411	63	63
2017.03.14 01:05:24.431	3695365130	66	7
2017.03.14 01:05:24.448	3697126141	63	63
2017.03.14 01:05:24.464	3697204640	63	127
2017.03.14 01:05:24.481	3698336596	63	63
2017.03.14 01:05:24.498	3698745638	63	63
2017.03.14 01:05:24.514	3700962845	63	63
2017.03.14 01:05:24.532	3703362103	63	63
2017.03.14 01:05:24.548	3704043621	84	89
2017.03.14 01:05:24.566	3704685824	63	63
2017.03.14 01:05:24.584	3705006872	63	127
2017.03.14 01:05:24.600	3705779975	63	63
2017.03.14 01:05:24.618	3705848331	55	67
2017.03.14 01:05:24.635	3706388648	81	163
2017.03.14 01:05:24.652	3706449920	63	63
2017.03.14 01:05:24.669	3707067085	39	39
2017.03.14 01:05:24.686	3707278779	63	127
2017.03.14 01:05:24.703	3708128600	63	63
2017.03.14 01:05:24.720	3709581097	63	63
2017.03.14 01:05:24.738	3709663640	63	63
2017.03.14 01:05:24.755	3709858842	63	63
2017.03.14 01:05:24.772	3711879989	63	63
2017.03.14 01:05:24.789	3711896048	94	142
2017.03.14 01:05:24.808	3713685789	63	63
2017.03.14 01:05:24.819	3713799684	63	63
2017.03.14 01:05:24.836	3714052661	63	63
2017.03.14 01:05:24.853	3714229836	63	127
2017.03.14 01:05:24.870	3714553438	81	163
2017.03.14 01:05:24.887	3714750523	63	63
2017.03.14 01:05:24.904	3714901347	63	63
2017.03.14 01:05:24.921	3715229268	63	63
2017.03.14 01:05:24.938	3715483966	99	169
2017.03.14 01:05:24.954	3716597234	63	63
2017.03.14 01:05:24.970	3716780454	63	127
2017.03.14 01:05:24.987	3718098566	63	127
2017.03.14 01:05:25.004	3718449177	94	142
2017.03.14 01:05:25.021	3718762834	63	63
2017.03.14 01:05:25.038	3721133819	63	127
2017.03.14 01:05:25.055	3721220565	63	127
2017.03.14 01:05:25.072	3721220566	63	127
2017.03.14 01:05:25.088	3721220567	63	127
2017.03.14 01:05:25.106	3721220568	63	127
2017.03.14 01:05:25.122	3721256502	63	127
2017.03.14 01:05:25.140	3721256503	63	127
2017.03.14 01:05:25.157	3721256504	63	127
2017.03.14 01:05:25.175	3721256505	63	127
2017.03.14 01:05:25.193	3721894192	63	127
2017.03.14 01:05:25.210	3722110386	63	127
2017.03.14 01:05:25.227	3722875740	63	63
2017.03.14 01:05:25.243	3723713922	63	63
2017.03.14 01:05:25.261	3724560284	63	63
2017.03.14 01:05:25.278	3725028067	63	127
2017.03.14 01:05:25.294	3725205457	63	127
2017.03.14 01:05:25.311	3725722654	63	127
2017.03.14 01:05:25.328	3726737135	63	63
2017.03.14 01:05:25.345	3727171319	63	63
2017.03.14 01:05:25.362	3727179162	63	127
2017.03.14 01:05:25.379	3727829327	63	63
2017.03.14 01:05:25.397	3728988947	63	127
2017.03.14 01:05:25.413	3729339068	63	63
2017.03.14 01:05:25.429	3731127326	63	127
2017.03.14 01:05:25.446	3731939044	63	127
2017.03.14 01:05:25.463	3733652154	63	127
2017.03.14 01:05:25.480	3737130884	81	163
2017.03.14 01:05:25.497	3737512178	63	63
2017.03.14 01:05:25.514	3738622407	81	163
2017.03.14 01:05:25.531	3738921504	94	142
2017.03.14 01:05:25.551	3739065668	63	63
2017.03.14 01:05:25.562	3740251589	63	63
2017.03.14 01:05:25.579	3741437510	63	63
2017.03.14 01:05:25.596	3741480354	63	63
2017.03.14 01:05:25.613	3742178947	63	127
2017.03.14 01:05:25.630	3742271755	223	241
2017.03.14 01:05:25.647	3742623431	63	63
2017.03.14 01:05:25.664	3743809352	63	63
2017.03.14 01:05:25.680	3744995273	63	63
2017.03.14 01:05:25.697	3746181194	63	63
2017.03.14 01:05:25.713	3746202478	39	39
2017.03.14 01:05:25.730	3747367115	63	63
2017.03.14 01:05:25.747	3748553036	63	63
2017.03.14 01:05:25.763	3748716490	63	63
2017.03.14 01:05:25.780	3750804075	63	63
2017.03.14 01:05:25.797	3751900667	63	63
2017.03.14 01:05:25.813	3752935077	63	63
2017.03.14 01:05:25.830	3753276691	63	63
2017.03.14 01:05:25.848	3754700794	63	127
2017.03.14 01:05:25.864	3755367310	63	63
2017.03.14 01:05:25.881	3756924591	63	127
2017.03.14 01:05:25.898	3757233959	63	127
2017.03.14 01:05:25.914	3758844138	55	123
2017.03.14 01:05:25.931	3761250931	63	63
2017.03.14 01:05:25.948	3761407980	63	63
2017.03.14 01:05:25.964	3762434857	63	127
2017.03.14 01:05:25.981	3762960497	63	63
2017.03.14 01:05:25.998	3763927689	63	127
2017.03.14 01:05:26.017	3764465931	63	63
2017.03.14 01:05:26.033	3764858047	63	127
